paperid,doi,year,date,doctype,cited_by_count,is_retracted,reference_count,citation_count,C3,C5,C10,disruption,Atyp_Median_Z,Atyp_10pct_Z,Atyp_Pairs,WSB_mu,WSB_sigma,WSB_Cinf,SB_B,SB_T,team_size,institution_count,patent_count,newsfeed_count,nct_count,nih_count,nsf_count
W3132746954,https://doi.org/10.1177/0022167821992229,2021,2021-02-22,article,1,False,5,1,1,1,1,-0.0006301197227473,,,,,,,0.0,0.0,2,2,0,0,0,0,0
W4285305209,https://doi.org/10.1007/978-3-030-95373-7,2022,2022-01-01,book,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4310904348,https://doi.org/10.1017/9781009090841.002,2022,2022-12-09,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4310904349,https://doi.org/10.1017/9781009090841.008,2022,2022-12-09,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4310904361,https://doi.org/10.1017/9781009090841.012,2022,2022-12-09,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4310904364,https://doi.org/10.1017/9781009090841.001,2022,2022-12-09,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4310904367,https://doi.org/10.1017/9781009090841.015,2022,2022-12-09,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4310904394,https://doi.org/10.1017/9781009090841.009,2022,2022-12-09,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4310904398,https://doi.org/10.1017/9781009090841.013,2022,2022-12-09,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4310904400,https://doi.org/10.1017/9781009090841.017,2022,2022-12-09,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4310904432,https://doi.org/10.1017/9781009090841.011,2022,2022-12-09,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4310904435,https://doi.org/10.1017/9781009090841.004,2022,2022-12-09,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4318217711,https://doi.org/10.1101/2023.01.22.23284883,2023,2023-01-25,preprint,0,False,45,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2965078963,,2019,2019-04-12,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2958154637,https://doi.org/10.1021/acs.jpca.9b07338,2019,2019-10-09,article,24,False,70,21,15,21,21,-0.0038735983690112,290.2283390666977,-2.099709701150655,300.0,,,,-0.2444444444444442,2.0,4,3,0,0,0,0,1
W4214639180,https://doi.org/10.1016/b978-0-12-817485-2.00025-0,2020,2020-01-01,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4309192769,https://doi.org/10.1086/721246,2022,2022-10-01,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4387609263,https://doi.org/10.1109/jiot.2023.3324384,2023,2023-10-13,article,0,False,37,0,0,0,0,0.0,248.45190039519744,21.59809130068853,253.0,,,,,,0,0,0,0,0,0,0
W2696753613,https://doi.org/10.1373/clinchem.2016.269274,2017,2017-06-24,review,368,False,23,365,345,354,365,0.243993993993994,,,,,,,0.0,0.0,8,7,1,0,0,0,0
W3039875411,https://doi.org/10.1089/jpm.2020.0181,2020,2020-07-01,article,1,False,16,1,1,1,1,-0.0017391304347826,18.362851418376344,2.4673276977445315,36.0,,,,0.0,0.0,2,1,0,0,0,0,0
W3198584830,https://doi.org/10.1093/mj/kjab012,2021,2021-08-01,article,1,False,0,1,1,1,1,0.0,,,,,,,0.0,0.0,0,0,0,0,0,0,0
W4392446537,https://doi.org/10.1209/0295-5075/ad3053,2024,2024-03-05,article,1,False,7,1,1,1,1,-0.0012135922330097,917.9332184952342,306.806303691664,15.0,,,,0.0,0.0,4,2,0,0,0,0,1
W4404495109,https://doi.org/10.1007/s10569-024-10227-x,2024,2024-11-18,article,1,False,26,1,1,1,1,-0.0017543859649122,68.9266746933239,-2.637570805045936,55.0,,,,0.0,0.0,1,1,0,0,0,0,0
W3038665043,https://doi.org/10.1038/s41598-020-67581-7,2020,2020-06-30,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3044763704,https://doi.org/10.1038/s41598-020-67699-8,2020,2020-07-21,article,15,False,49,15,12,15,15,0.0006222222222222,45.47097294297224,1.6777504022036838,231.0,,,,0.5,1.0,313,77,1,0,0,0,0
W2157192872,https://doi.org/10.1177/0009922815573940,2015,2015-02-26,article,12,False,19,12,6,8,12,-0.0019409937888198,360.1324942486048,15.777017643213997,21.0,,,,0.5,1.0,6,5,0,0,0,0,0
W4387609302,https://doi.org/10.1109/mnet.2023.3321520,2023,2023-10-13,article,12,False,12,12,12,12,12,0.0205761316872428,508.0184698157947,207.3002961699191,28.0,,,,0.0,0.0,4,2,0,0,0,0,0
W4230489919,https://doi.org/10.1002/ange.202005738,2020,2020-05-30,article,10,False,45,10,9,10,10,-0.0048661800486618,618.9987068767616,92.45787828617031,91.0,,,,0.0,0.0,14,6,0,0,0,0,3
W2951964050,https://doi.org/10.17016/feds.2019.046,2019,2019-06-01,article,4,False,0,4,4,4,4,0.0,,,,,,,0.0,0.0,0,0,0,0,0,0,0
W3177132279,https://doi.org/10.1089/jpm.2021.0160,2021,2021-06-23,article,4,False,3,3,3,3,3,-0.0019305019305019,-4.831156050845207,-4.831156050845207,1.0,,,,1.5,1.0,9,7,0,0,0,0,0
W4389891116,https://doi.org/10.1109/jiot.2023.3343719,2023,2023-12-18,article,4,False,54,4,4,4,4,0.0002119879166887,0.2261335084333225,-24.341186570724904,630.0,,,,0.0,0.0,4,3,0,0,0,2,0
W4389912482,https://doi.org/10.21468/scipostphys.15.6.244,2023,2023-12-18,article,4,False,74,4,4,4,4,-0.0013210039630118,1343.7304250825982,128.96923325491974,210.0,,,,0.0,0.0,3,3,0,0,0,0,1
W3104456695,https://doi.org/10.2308/tar-2018-0643,2020,2020-05-22,article,72,False,71,72,37,69,69,-0.0038068765484319,335.5689691250483,6.477134476605946,465.0,,,,23.631746031746037,4.0,2,2,0,0,0,0,0
W2554908696,https://doi.org/10.1016/j.bbapap.2016.11.008,2016,2016-11-22,article,13,False,64,13,0,5,13,-0.0002397698209718,582.419274045157,114.32559609470134,105.0,,,,5.8125,3.0,3,2,0,0,0,0,0
W4399285582,https://doi.org/10.2139/ssrn.4852085,2024,2024-01-01,preprint,1,False,0,1,1,1,1,0.0,,,,,,,0.0,0.0,0,0,0,0,0,0,0
W3015269110,https://doi.org/10.1016/b978-0-12-817485-2.00006-7,2020,2020-01-01,book-chapter,0,False,22,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3017835611,https://doi.org/10.1080/26408066.2020.1734134,2020,2020-04-24,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3049707863,,2020,2020-01-01,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3122099026,,2020,2020-12-20,article,0,False,2,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3122376369,,2020,2020-01-01,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3153741045,,2020,2020-01-01,preprint,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2905261735,https://doi.org/10.1016/j.jbusres.2018.12.024,2018,2018-12-14,article,125,False,81,121,55,100,121,-0.0002740047755118,56.50935210267277,-3.6819004010272818,435.0,,,,0.1176470588235294,1.0,7,5,0,3,0,0,0
W4399534220,https://doi.org/10.5014/ajot.2024.050824,2024,2024-06-11,article,3,False,136,2,2,2,2,-0.0019474196689386,39.83113559836775,3.492151478847892,1431.0,,,,0.0,0.0,8,7,0,0,0,0,0
W4385822269,https://doi.org/10.21437/interspeech.2023-980,2023,2023-08-14,article,2,False,35,2,2,2,2,-4.106270274709481e-05,112.68289270272965,3.856190670814335,66.0,,,,0.0,0.0,2,2,0,0,0,0,0
W3188610276,,2020,2020-02-05,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4398383952,https://doi.org/10.7910/dvn/ifgsf5/ku0n4w,2020,2020-01-01,dataset,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4398452123,https://doi.org/10.7910/dvn/ifgsf5/przhkz,2020,2020-01-01,dataset,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4398534022,https://doi.org/10.7910/dvn/ifgsf5/3nx498,2020,2020-01-01,dataset,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4404998936,https://doi.org/10.21468/scipostphyscore.7.4.080,2024,2024-12-04,article,0,False,64,0,0,0,0,0.0,729.9265896031936,1.6193138501623772,325.0,,,,,,0,0,0,0,0,0,2
W4405621517,https://doi.org/10.1093/ntr/ntae305,2024,2024-12-19,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4200334239,https://doi.org/10.31234/osf.io/nzy9e,2021,2021-12-07,preprint,3,False,34,3,3,3,3,-0.0004475607936744,,,,,,,0.0,0.0,2,1,0,0,0,0,0
W4387681623,https://doi.org/10.2139/ssrn.4576425,2023,2023-01-01,article,3,False,0,3,2,2,2,0.0,,,,,,,1.5,1.0,0,0,0,0,0,0,0
W3193616607,https://doi.org/10.1038/s41467-021-25305-z,2021,2021-08-19,article,52,False,64,52,52,52,52,-0.0053625053625053,908.4943606628184,183.93464215836613,253.0,,,,-0.5358851674641147,2.0,8,3,0,2,0,0,0
W3006371779,https://doi.org/10.1109/tnsre.2020.2970407,2020,2020-02-12,article,42,False,70,42,36,42,42,-0.0015945223467617,40.86620521863954,-11.047996520410774,435.0,,,,0.0,0.0,2,3,0,0,0,0,0
W2902049873,https://doi.org/10.1016/b978-0-12-811926-6.00003-8,2018,2018-11-30,book-chapter,28,False,71,26,12,20,26,-0.0013518994186832,,,,,,,0.0,0.0,4,5,0,0,0,0,0
W2592299964,https://doi.org/10.1177/0030222817697418,2017,2017-03-08,article,19,False,14,17,6,14,16,0.0001176159251962,12.11967061967562,-2.7408062767665693,28.0,,,,7.35,2.0,5,4,0,0,0,0,0
W2898765979,https://doi.org/10.1109/embc.2018.8512338,2018,2018-07-01,article,15,False,13,15,6,13,15,3.490929401771065e-05,,,,,,,0.0,0.0,10,4,0,0,0,0,0
W3154798359,https://doi.org/10.2139/ssrn.3793043,2021,2021-01-01,article,0,False,4,0,0,0,0,0.0,99.13730935863772,88.35072915559773,3.0,,,,,,0,0,0,0,0,0,0
W3159966797,https://doi.org/10.1017/9781108554640.005,2018,2018-08-31,book-chapter,0,False,155,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3172282103,https://doi.org/10.1017/9781108556538.008,2021,2021-04-15,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3172350314,https://doi.org/10.1017/9781108556538.013,2021,2021-04-15,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3175598381,https://doi.org/10.1017/9781108554640.004,2018,2018-08-31,book-chapter,0,False,156,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3195721586,https://doi.org/10.1017/9781108556538.006,2021,2021-04-15,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3196210451,https://doi.org/10.1017/9781108554640.006,2018,2018-08-31,book-chapter,0,False,155,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2905626656,,2018,2018-01-01,book,0,False,1,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2949516950,https://doi.org/10.1142/9789813202740_0005,2017,2017-01-04,article,3,False,0,3,0,2,3,0.0,,,,,,,0.0,0.0,0,0,0,0,0,0,0
W2180982227,,2015,2015-06-01,article,2,False,16,2,2,2,2,0.0,51.07860765392808,-16.032062953763518,78.0,,,,0.0,0.0,3,1,0,0,0,0,0
W2898150250,https://doi.org/10.1080/1351847x.2018.1537980,2018,2018-10-22,article,2,False,76,2,0,1,2,-8.393838922231083e-05,980.6833334637548,199.92158507752492,231.0,,,,0.0,0.0,3,3,0,0,0,0,0
W3203311088,https://doi.org/10.36150/2499-6564-n259,2021,2021-09-30,article,2,False,55,2,2,2,2,-8.849949112792601e-05,44.80076012868651,-5.167303655577193,528.0,,,,0.0,0.0,7,5,0,0,0,0,0
W4386366557,https://doi.org/10.3102/ip.23.2013005,2023,2023-01-01,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4391696726,https://doi.org/10.2139/ssrn.4721339,2024,2024-01-01,preprint,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4200317081,https://doi.org/10.1109/hpec49654.2021.9622842,2021,2021-09-20,article,0,False,10,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4200390258,https://doi.org/10.5070/nc32253088,2021,2021-10-01,article,0,False,2,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4211126706,https://doi.org/10.1017/9781108554640.009,2018,2018-08-31,book-chapter,0,False,149,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4211138041,https://doi.org/10.1017/9781108554640.011,2018,2018-08-31,book-chapter,0,False,149,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4211255733,https://doi.org/10.1017/9781108554640.003,2018,2018-08-31,book-chapter,0,False,149,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4232478404,https://doi.org/10.1017/9781108556538.014,2021,2021-04-15,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4233813139,https://doi.org/10.13109/jaju.2017.8.3.388,2017,2017-11-13,article,0,False,12,0,0,0,0,0.0,6.155870112510925,-3.196485362821198,15.0,,,,,,0,0,0,0,0,0,0
W2789311241,,2018,2018-01-26,article,84,False,0,74,38,67,69,0.0,,,,,,,6.492391304347826,4.0,0,0,0,0,0,0,0
W4240555103,https://doi.org/10.1017/9781108556538.011,2021,2021-04-15,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4243421924,https://doi.org/10.1017/9781108556538.007,2021,2021-04-15,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4246526635,https://doi.org/10.1017/9781108556538.012,2021,2021-04-15,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4255477289,https://doi.org/10.1017/9781108556538.009,2021,2021-04-15,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4295907704,https://doi.org/10.1002/jclp.23441,2022,2022-09-15,article,4,False,56,4,4,4,4,-0.0015444015444015,310.62273427881524,61.20680294928601,91.0,,,,0.0,0.0,2,2,0,0,0,0,0
W2334076348,https://doi.org/10.1063/1.4945409,2016,2016-03-01,article,3,False,25,3,1,2,3,-0.0002148689299527,6.529914052108198,-21.97078119317694,171.0,,,,0.0,0.0,3,2,0,0,0,0,1
W2395643187,https://doi.org/10.1212/01.cpj.0000472924.45066.59,2015,2015-10-01,article,1,False,5,1,1,1,1,-0.0021978021978021,812.2769716631823,84.80470423919105,3.0,,,,0.0,0.0,5,6,0,0,0,0,0
W3179623808,https://doi.org/10.22331/q-2022-02-08-644,2022,2022-02-08,article,11,False,82,12,11,11,11,-0.0023499252296517,610.9097411705667,64.77840061583669,435.0,,,,-0.1666666666666666,1.0,6,5,0,0,0,0,0
W3128893584,https://doi.org/10.1038/s41598-021-82904-y,2021,2021-02-08,article,10,False,38,10,9,9,9,-0.0014486754966887,33.95920208980644,-66.02802539011435,231.0,,,,0.0,0.0,5,4,0,0,0,0,0
W3214890831,https://doi.org/10.1007/s13540-021-00008-w,2022,2022-01-31,article,10,False,52,10,10,10,10,-0.003532008830022,86.36753331390739,3.162277660168379,231.0,,,,0.0,0.0,2,1,0,0,0,0,0
W2964824168,,2019,2019-08-01,preprint,0,False,25,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2974846626,,2019,2019-09-10,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3103273804,,2020,2020-12-01,article,8,False,30,8,7,8,8,-0.0006220839813374,193.64228156272029,-24.270515978313604,136.0,,,,0.0,0.0,4,1,0,0,0,0,0
W3174627690,https://doi.org/10.1017/9781108554640.002,2018,2018-08-31,book-chapter,8,False,149,8,2,3,3,0.000131406044678,,,,,,,0.0,0.0,1,1,0,0,0,0,0
W2176262832,https://doi.org/10.1007/s10865-015-9683-9,2015,2015-09-24,article,7,False,50,6,4,4,6,-7.153758107592521e-05,9.857142857142856,-0.9068747623093996,171.0,,,,0.0,0.0,3,5,0,0,0,0,0
W2738803598,https://doi.org/10.1093/pm/pnx161,2017,2017-07-02,article,6,False,38,6,2,5,6,-4.83103456605232e-05,20.373058457157967,2.459861896666508,210.0,,,,0.0,0.0,3,4,0,0,0,1,0
W4311177633,https://doi.org/10.1038/s41598-022-25714-0,2022,2022-12-12,article,6,False,82,6,6,6,6,-7.773027594247959e-05,16.721016427217183,-57.6456100689666,561.0,,,,0.0,0.0,6,1,0,0,0,0,0
W2756369636,,2016,2016-01-01,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2772061572,https://doi.org/10.1037/0000069-011,2017,2017-12-14,book-chapter,0,False,15,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2772526117,https://doi.org/10.1017/9781316822722.004,2017,2017-12-01,book-chapter,0,False,28,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2772611027,https://doi.org/10.1017/9781316822722.006,2017,2017-12-01,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2774191243,https://doi.org/10.1093/ahr/122.4.1327,2017,2017-10-01,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2789344594,,2016,2016-07-30,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2790512412,https://doi.org/10.1038/s41598-018-21462-2,2018,2018-02-14,article,0,False,19,0,0,0,0,0.0,496.872354959328,0.3173808854079368,45.0,,,,,,0,0,0,0,0,0,0
W2950958911,https://doi.org/10.1287/mnsc.2018.3177,2019,2019-08-29,article,28,False,29,28,22,27,27,-0.0017115294849852,336.2353164388239,26.315198632442,153.0,,,,17.0,3.0,2,2,0,0,0,0,0
W2797275058,https://doi.org/10.1016/j.biopsych.2018.02.1142,2018,2018-04-09,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4398257756,https://doi.org/10.7910/dvn/8hfvu8/ebuct2,2019,2019-01-01,dataset,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4398270708,https://doi.org/10.7910/dvn/8hfvu8/zrm3fc,2019,2019-01-01,dataset,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4398318124,https://doi.org/10.7910/dvn/8hfvu8/ioqzcl,2019,2019-01-01,dataset,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4398323042,https://doi.org/10.7910/dvn/8hfvu8/aa1wmr,2019,2019-01-01,dataset,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4398337940,https://doi.org/10.7910/dvn/8hfvu8/jwoxvq,2019,2019-01-01,dataset,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4398362294,https://doi.org/10.7910/dvn/8hfvu8,2019,2019-01-01,dataset,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4398393121,https://doi.org/10.7910/dvn/8hfvu8/wrp4m5,2019,2019-01-01,dataset,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4398399084,https://doi.org/10.7910/dvn/8hfvu8/2qvtit,2019,2019-01-01,dataset,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4398526231,https://doi.org/10.7910/dvn/8hfvu8/3l0zbt,2019,2019-01-01,dataset,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4398556918,https://doi.org/10.7910/dvn/8hfvu8/lgfq3e,2019,2019-01-01,dataset,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4398586853,https://doi.org/10.7910/dvn/8hfvu8/2gnhr2,2019,2019-01-01,dataset,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4398624364,https://doi.org/10.7910/dvn/8hfvu8/4yccd6,2019,2019-01-01,dataset,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4398709795,https://doi.org/10.7910/dvn/8hfvu8/jh6eba,2019,2019-01-01,dataset,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4400145028,https://doi.org/10.1080/10503307.2024.2360459,2024,2024-06-29,article,0,False,58,0,0,0,0,0.0,86.72073850288918,5.393262629940361,231.0,,,,,,0,0,0,0,0,0,0
W4402218608,https://doi.org/10.1109/icdcsw63686.2024.00025,2024,2024-07-23,article,0,False,10,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4251117919,https://doi.org/10.1017/9781108917612.016,2021,2021-05-10,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W1975057844,https://doi.org/10.1111/dme.12745,2015,2015-03-12,article,42,False,28,41,15,22,41,0.0005783689994216,21.60499214486601,-1.58331566322849,120.0,,,,2.033333333333333,3.0,6,6,0,0,0,1,0
W2286883983,,2015,2015-09-21,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2785370784,,2017,2017-08-15,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2807709080,,2018,2018-01-01,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3087617319,,2019,2019-11-14,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3121452607,,2017,2017-07-24,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3133846666,,2021,2021-03-03,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3134189564,,2021,2021-03-02,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3134682867,,2021,2021-02-28,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3135465540,https://doi.org/10.5860/crln.82.3.129,2021,2021-03-04,article,0,False,5,0,0,0,0,0.0,27.0,15.894974803401436,3.0,,,,,,0,0,0,0,0,0,0
W3140666919,,2021,2021-03-30,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3024050673,,2020,2020-08-13,book,9,False,180,9,7,9,9,-0.0001190674636248,,,,,,,0.0,0.0,4,2,0,0,0,0,0
W3126036577,,2018,2018-01-01,preprint,8,False,0,8,8,8,8,0.0,,,,,,,0.0,0.0,0,0,0,0,0,0,0
W3136160513,,2021,2021-03-02,article,1,False,0,1,1,1,1,0.0,,,,,,,0.0,0.0,0,0,0,0,0,0,0
W3155772624,,2021,2021-02-01,article,1,False,0,1,1,1,1,0.0,,,,,,,0.0,0.0,0,0,0,0,0,0,0
W1994949985,https://doi.org/10.1371/journal.pone.0126292,2015,2015-04-20,article,4,False,22,4,1,1,4,-0.0034965034965034,184.69717872925145,26.10572730940427,55.0,,,,14.0,7.0,10,3,0,0,0,0,0
W2948261210,https://doi.org/10.1038/s42005-019-0151-7,2019,2019-06-06,article,118,False,39,118,70,118,118,-0.0108919278712332,721.385934490038,29.00500261041457,153.0,,,,-0.7688162221410303,2.0,8,5,0,0,0,0,1
W2543918859,,2017,2017-01-01,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2557609318,,2016,2016-11-16,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2560718616,,2016,2016-11-23,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3014685674,https://doi.org/10.1038/s41467-020-15356-z,2020,2020-04-06,article,21,False,62,21,17,21,21,4.5587162654996354e-05,-2.737799056178934,-99.05338662355128,465.0,,,,0.0,0.0,5,4,0,0,0,0,0
W4244723689,https://doi.org/10.1515/9781618115706-fm,2019,2019-12-04,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4247558876,https://doi.org/10.1515/9781618119728-fm,2019,2019-12-03,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2990663109,,2018,2018-01-01,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W3024657711,,2020,2020-04-30,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4367724482,https://doi.org/10.2139/ssrn.4435011,2023,2023-01-01,preprint,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2547462694,,2016,2016-10-26,article,14,False,0,14,2,5,14,0.0,,,,,,,6.25,3.0,0,0,0,0,0,0,0
W2805733969,https://doi.org/10.1016/j.diabres.2018.05.009,2018,2018-05-28,review,14,False,63,14,11,13,14,-0.0001556753390803,,,,,,,0.0,0.0,8,3,0,0,0,0,0
W2203473364,,2015,2015-12-15,article,13,False,0,13,6,8,13,0.0,,,,,,,9.3125,5.0,0,0,0,0,0,0,0
W2522495897,https://doi.org/10.18452/4633,2016,2016-08-04,article,3,False,0,3,2,3,3,0.0,,,,,,,0.0,0.0,0,0,0,0,0,0,0
W4390414646,https://doi.org/10.1016/j.orl.2023.107061,2023,2023-12-29,article,1,False,18,1,1,1,1,-0.0047846889952153,551.8888888888889,88.49894810140202,28.0,,,,0.0,0.0,1,2,0,0,0,0,0
W2232511609,https://doi.org/10.3389/fnhum.2015.00668,2015,2015-12-24,review,25,False,80,25,12,16,25,-0.0005690594260629,,,,,,,-0.3,1.0,3,2,0,0,0,0,0
W4212861938,https://doi.org/10.1515/9781618114211-fm,2019,2019-12-03,book-chapter,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W4396802527,https://doi.org/10.1177/26350106241245641,2024,2024-05-10,article,0,False,35,0,0,0,0,0.0,40.94886295615542,-1.0686130685681603,231.0,,,,,,0,0,0,0,0,1,0
W4401716245,https://doi.org/10.1001/jamanetworkopen.2024.28372,2024,2024-08-20,article,0,False,64,0,0,0,0,0.0,19.31765444037353,-18.362268208147352,378.0,,,,,,0,0,0,2,0,0,0
W4404238432,https://doi.org/10.1109/jiot.2024.3491674,2024,2024-01-01,article,0,False,0,0,0,0,0,0.0,,,,,,,,,0,0,0,0,0,0,0
W2153237411,https://doi.org/10.1155/2015/615681,2015,2015-01-01,review,62,False,26,62,14,31,62,0.0041753653444676,,,,,,,0.7238095238095238,7.0,2,3,0,0,0,0,0
W2765614992,https://doi.org/10.1063/1.5008833,2017,2017-10-01,article,2,False,18,2,1,1,2,0.0,32.07826217731962,-4.733318463028075,105.0,,,,0.0,0.0,5,2,0,0,0,0,1
